cik	formtype	companyname	filingdate	url
886128	10-K	FUELCELL ENERGY	2015-01-09	https://www.sec.gov/Archives/edgar/data/886128/0000886128-15-000003.txt
886128	10-K	ENERGY RESEARCH CORP	1998-01-29	https://www.sec.gov/Archives/edgar/data/886128/0000886128-98-000005.txt
886128	10-K	FUELCELL ENERGY	2016-01-08	https://www.sec.gov/Archives/edgar/data/886128/0000886128-16-000032.txt
886128	10-K	ENERGY RESEARCH CORP	1997-01-29	https://www.sec.gov/Archives/edgar/data/886128/0000886128-97-000002.txt
886128	10-K	FUELCELL ENERGY	2008-01-14	https://www.sec.gov/Archives/edgar/data/886128/0001144204-08-002208.txt
886128	10-K	FUELCELL ENERGY	2005-01-14	https://www.sec.gov/Archives/edgar/data/886128/0001144204-05-001276.txt
886128	10-K	FUELCELL ENERGY	2003-01-24	https://www.sec.gov/Archives/edgar/data/886128/0001042645-03-000007.txt
886128	10-K	ENERGY RESEARCH CORP	1999-02-01	https://www.sec.gov/Archives/edgar/data/886128/0000886128-99-000002.txt
886128	10-K	FUELCELL ENERGY	2012-01-17	https://www.sec.gov/Archives/edgar/data/886128/0000950123-12-000847.txt
886128	10-K	FUELCELL ENERGY	2014-01-06	https://www.sec.gov/Archives/edgar/data/886128/0000886128-14-000003.txt
887627	10-K	RF POWER PRODUCTS	1997-02-25	https://www.sec.gov/Archives/edgar/data/887627/0000950109-97-001533.txt
887627	10-K	RF POWER PRODUCTS	1998-02-26	https://www.sec.gov/Archives/edgar/data/887627/0001036050-98-000278.txt
887730	10-K	KEMET	1999-06-29	https://www.sec.gov/Archives/edgar/data/887730/0000887730-99-000005.txt
887730	10-K	KEMET	2008-06-16	https://www.sec.gov/Archives/edgar/data/887730/0001047469-08-007494.txt
887730	10-K	KEMET	2016-05-25	https://www.sec.gov/Archives/edgar/data/887730/0000887730-16-000104.txt
887730	10-K	KEMET	1997-06-26	https://www.sec.gov/Archives/edgar/data/887730/0000887730-97-000005.txt
887730	10-K	KEMET	2007-05-30	https://www.sec.gov/Archives/edgar/data/887730/0001104659-07-043880.txt
887730	10-K	KEMET	2009-06-30	https://www.sec.gov/Archives/edgar/data/887730/0001047469-09-006591.txt
887730	10-K	KEMET	2006-06-14	https://www.sec.gov/Archives/edgar/data/887730/0001104659-06-041673.txt
887730	10-K	KEMET	2001-06-15	https://www.sec.gov/Archives/edgar/data/887730/0000887730-01-500025.txt
887730	10-K	KEMET	2000-06-28	https://www.sec.gov/Archives/edgar/data/887730/0000887730-00-000005.txt
887730	10-K	KEMET	1998-06-19	https://www.sec.gov/Archives/edgar/data/887730/0000887730-98-000006.txt
887730	10-K	KEMET	2011-05-20	https://www.sec.gov/Archives/edgar/data/887730/0001047469-11-005385.txt
887730	10-K	KEMET	2003-06-09	https://www.sec.gov/Archives/edgar/data/887730/0001047469-03-020821.txt
887730	10-K	KEMET	2010-05-25	https://www.sec.gov/Archives/edgar/data/887730/0001047469-10-005549.txt
887730	10-K	KEMET	2004-06-08	https://www.sec.gov/Archives/edgar/data/887730/0001104659-04-016419.txt
887730	10-K	KEMET	2002-06-07	https://www.sec.gov/Archives/edgar/data/887730/0000912057-02-023472.txt
887730	10-K	KEMET	2013-06-06	https://www.sec.gov/Archives/edgar/data/887730/0001047469-13-006794.txt
887730	10-K	KEMET	2005-06-14	https://www.sec.gov/Archives/edgar/data/887730/0001104659-05-028196.txt
887730	10-K	KEMET	2012-05-18	https://www.sec.gov/Archives/edgar/data/887730/0001047469-12-006169.txt
887730	10-K	KEMET	2015-05-22	https://www.sec.gov/Archives/edgar/data/887730/0000887730-15-000030.txt
887730	10-K	KEMET	2014-05-30	https://www.sec.gov/Archives/edgar/data/887730/0000887730-14-000019.txt
887969	10-K	MRV COMMUNICATIONS	2010-03-16	https://www.sec.gov/Archives/edgar/data/887969/0001047469-10-002296.txt
887969	10-K	MRV COMMUNICATIONS	2011-03-16	https://www.sec.gov/Archives/edgar/data/887969/0000887969-11-000006.txt
887969	10-K	MRV COMMUNICATIONS	2013-04-02	https://www.sec.gov/Archives/edgar/data/887969/0000887969-13-000003.txt
887969	10-K	MRV COMMUNICATIONS	1997-04-15	https://www.sec.gov/Archives/edgar/data/887969/0000950148-97-000950.txt
887969	10-K405	MRV COMMUNICATIONS	2000-03-30	https://www.sec.gov/Archives/edgar/data/887969/0000950148-00-000557.txt
887969	10-K	MRV COMMUNICATIONS	2001-04-17	https://www.sec.gov/Archives/edgar/data/887969/0000950148-01-500382.txt
887969	10-K	MRV COMMUNICATIONS	2007-03-06	https://www.sec.gov/Archives/edgar/data/887969/0000950124-07-001330.txt
887969	10-K	MRV COMMUNICATIONS	2009-10-08	https://www.sec.gov/Archives/edgar/data/887969/0001047469-09-008834.txt
887969	10-K	MRV COMMUNICATIONS	2005-03-08	https://www.sec.gov/Archives/edgar/data/887969/0000950129-05-002058.txt
887969	10-K	MRV COMMUNICATIONS	2002-03-21	https://www.sec.gov/Archives/edgar/data/887969/0000950148-02-000651.txt
887969	10-K	MRV COMMUNICATIONS	2008-03-17	https://www.sec.gov/Archives/edgar/data/887969/0000950124-08-001275.txt
887969	10-K	MRV COMMUNICATIONS	2006-03-06	https://www.sec.gov/Archives/edgar/data/887969/0000950129-06-002249.txt
887969	10-K405	MRV COMMUNICATIONS	1999-03-31	https://www.sec.gov/Archives/edgar/data/887969/0000950148-99-000636.txt
887969	10-K	MRV COMMUNICATIONS	2004-03-04	https://www.sec.gov/Archives/edgar/data/887969/0000950148-04-000479.txt
887969	10-K	MRV COMMUNICATIONS	2003-03-28	https://www.sec.gov/Archives/edgar/data/887969/0000950148-03-000647.txt
887969	10-K405	MRV COMMUNICATIONS	1998-04-15	https://www.sec.gov/Archives/edgar/data/887969/0000950148-98-000939.txt
887969	10-K	MRV COMMUNICATIONS	2014-03-17	https://www.sec.gov/Archives/edgar/data/887969/0000887969-14-000004.txt
887969	10-K	MRV COMMUNICATIONS	2015-03-16	https://www.sec.gov/Archives/edgar/data/887969/0000887969-15-000009.txt
887969	10-K	MRV COMMUNICATIONS	2012-03-15	https://www.sec.gov/Archives/edgar/data/887969/0000887969-12-000003.txt
887969	10-K	MRV COMMUNICATIONS	2016-03-09	https://www.sec.gov/Archives/edgar/data/887969/0000887969-16-000089.txt
889331	10-K	LITTELFUSE INC	1999-03-19	https://www.sec.gov/Archives/edgar/data/889331/0000889331-99-000002.txt
889331	10-K	LITTELFUSE INC	2005-03-17	https://www.sec.gov/Archives/edgar/data/889331/0000950137-05-003236.txt
889331	10-K	LITTELFUSE INC	2016-03-01	https://www.sec.gov/Archives/edgar/data/889331/0001437749-16-026441.txt
889331	10-K	LITTELFUSE INC	2012-02-24	https://www.sec.gov/Archives/edgar/data/889331/0001437749-12-001722.txt
889331	10-K	LITTELFUSE INC	2006-03-16	https://www.sec.gov/Archives/edgar/data/889331/0000950137-06-003163.txt
889331	10-K	LITTELFUSE INC	2013-02-27	https://www.sec.gov/Archives/edgar/data/889331/0001437749-13-002025.txt
889331	10-K	LITTELFUSE INC	2007-02-27	https://www.sec.gov/Archives/edgar/data/889331/0000950137-07-002879.txt
889331	10-K	LITTELFUSE INC	2011-02-25	https://www.sec.gov/Archives/edgar/data/889331/0001437749-11-001080.txt
889331	10-K	LITTELFUSE INC	2015-02-24	https://www.sec.gov/Archives/edgar/data/889331/0001437749-15-003300.txt
889331	10-K	LITTELFUSE INC	1998-03-26	https://www.sec.gov/Archives/edgar/data/889331/0000889331-98-000002.txt
889331	10-K	LITTELFUSE INC	2004-03-18	https://www.sec.gov/Archives/edgar/data/889331/0000950137-04-002005.txt
889331	10-K	LITTELFUSE INC	2008-02-27	https://www.sec.gov/Archives/edgar/data/889331/0000950137-08-002835.txt
889331	10-K	LITTELFUSE INC	2010-02-26	https://www.sec.gov/Archives/edgar/data/889331/0000950123-10-018129.txt
889331	10-K	LITTELFUSE INC	1997-03-20	https://www.sec.gov/Archives/edgar/data/889331/0000889331-97-000003.txt
889331	10-K	LITTELFUSE INC	2009-02-25	https://www.sec.gov/Archives/edgar/data/889331/0000950137-09-001280.txt
889331	10-K	LITTELFUSE INC	2003-03-24	https://www.sec.gov/Archives/edgar/data/889331/0000950137-03-001665.txt
889331	10-K	LITTELFUSE INC	2014-02-25	https://www.sec.gov/Archives/edgar/data/889331/0001437749-14-002746.txt
889331	10-K405	LITTELFUSE INC	2001-03-26	https://www.sec.gov/Archives/edgar/data/889331/0000950137-01-000885.txt
889331	10-K	LITTELFUSE INC	2000-03-21	https://www.sec.gov/Archives/edgar/data/889331/0000889331-00-000002.txt
889331	10-K405	LITTELFUSE INC	2002-03-22	https://www.sec.gov/Archives/edgar/data/889331/0000950137-02-001477.txt
889423	10-K	SATCON TECHNOLOGY	2005-12-22	https://www.sec.gov/Archives/edgar/data/889423/0001104659-05-062397.txt
889423	10-K	SATCON TECHNOLOGY	2011-03-15	https://www.sec.gov/Archives/edgar/data/889423/0001047469-11-002173.txt
889423	10-K	SATCON TECHNOLOGY	2000-12-22	https://www.sec.gov/Archives/edgar/data/889423/0000912057-00-054631.txt
889423	10-K	SATCON TECHNOLOGY	2002-12-30	https://www.sec.gov/Archives/edgar/data/889423/0001047469-02-008632.txt
889423	10-K	SATCON TECHNOLOGY	2001-12-21	https://www.sec.gov/Archives/edgar/data/889423/0000912057-01-544390.txt
889423	10-K	SATCON TECHNOLOGY	2003-12-23	https://www.sec.gov/Archives/edgar/data/889423/0001047469-03-041839.txt
889423	10-K	SATCON TECHNOLOGY	1999-12-29	https://www.sec.gov/Archives/edgar/data/889423/0000927016-99-004039.txt
889423	10-K	SATCON TECHNOLOGY	2004-12-29	https://www.sec.gov/Archives/edgar/data/889423/0001047469-04-038516.txt
889423	10-K	SATCON TECHNOLOGY	2010-03-12	https://www.sec.gov/Archives/edgar/data/889423/0001047469-10-002134.txt
889423	10-K	SATCON TECHNOLOGY	2007-04-02	https://www.sec.gov/Archives/edgar/data/889423/0001104659-07-024844.txt
889423	10-K	SATCON TECHNOLOGY	1996-12-30	https://www.sec.gov/Archives/edgar/data/889423/0000927016-96-002078.txt
889423	10-K	SATCON TECHNOLOGY	1997-12-29	https://www.sec.gov/Archives/edgar/data/889423/0000927016-97-003487.txt
889423	10-K	SATCON TECHNOLOGY	2008-03-31	https://www.sec.gov/Archives/edgar/data/889423/0001047469-08-003816.txt
889423	10-K	SATCON TECHNOLOGY	2012-03-15	https://www.sec.gov/Archives/edgar/data/889423/0001047469-12-002772.txt
889423	10-K	SATCON TECHNOLOGY	2009-03-12	https://www.sec.gov/Archives/edgar/data/889423/0001047469-09-002545.txt
889423	10-K	SATCON TECHNOLOGY	1999-01-13	https://www.sec.gov/Archives/edgar/data/889423/0000927016-99-000078.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2016-09-15	https://www.sec.gov/Archives/edgar/data/889971/0001387131-16-006998.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2012-09-06	https://www.sec.gov/Archives/edgar/data/889971/0001387131-12-002919.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2004-08-25	https://www.sec.gov/Archives/edgar/data/889971/0001193125-04-146477.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2005-09-21	https://www.sec.gov/Archives/edgar/data/889971/0001193125-05-189232.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2010-09-16	https://www.sec.gov/Archives/edgar/data/889971/0001387131-10-001035.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2009-09-25	https://www.sec.gov/Archives/edgar/data/889971/0001144204-09-050034.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2007-10-01	https://www.sec.gov/Archives/edgar/data/889971/0001193125-07-210893.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2014-09-04	https://www.sec.gov/Archives/edgar/data/889971/0001387131-14-003204.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2006-09-28	https://www.sec.gov/Archives/edgar/data/889971/0001193125-06-198719.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2008-09-29	https://www.sec.gov/Archives/edgar/data/889971/0001193125-08-203151.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2013-09-05	https://www.sec.gov/Archives/edgar/data/889971/0001387131-13-003243.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2002-09-04	https://www.sec.gov/Archives/edgar/data/889971/0000950147-02-001148.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2011-09-08	https://www.sec.gov/Archives/edgar/data/889971/0001387131-11-001980.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2015-09-22	https://www.sec.gov/Archives/edgar/data/889971/0001387131-15-002762.txt
889971	10-K	LIGHTPATH TECHNOLOGIES	2003-09-30	https://www.sec.gov/Archives/edgar/data/889971/0001193125-03-055569.txt
890394	10-K	MONOLITHIC SYSTEM TECHNOLOGY	2004-03-15	https://www.sec.gov/Archives/edgar/data/890394/0001104659-04-007452.txt
890394	10-K	MoSys,	2009-03-16	https://www.sec.gov/Archives/edgar/data/890394/0001047469-09-002672.txt
890394	10-K	MoSys,	2014-03-14	https://www.sec.gov/Archives/edgar/data/890394/0001047469-14-002392.txt
890394	10-K	MoSys,	2012-03-15	https://www.sec.gov/Archives/edgar/data/890394/0001047469-12-002721.txt
890394	10-K	MONOLITHIC SYSTEM TECHNOLOGY	2003-03-26	https://www.sec.gov/Archives/edgar/data/890394/0001047469-03-010307.txt
890394	10-K	MoSys,	2013-03-12	https://www.sec.gov/Archives/edgar/data/890394/0001047469-13-002543.txt
890394	10-K	MoSys,	2007-03-13	https://www.sec.gov/Archives/edgar/data/890394/0001104659-07-018724.txt
890394	10-K	MONOLITHIC SYSTEM TECHNOLOGY	2002-03-20	https://www.sec.gov/Archives/edgar/data/890394/0000912057-02-010738.txt
890394	10-K	MONOLITHIC SYSTEM TECHNOLOGY	2005-03-16	https://www.sec.gov/Archives/edgar/data/890394/0001104659-05-011452.txt
890394	10-K	MoSys,	2016-03-15	https://www.sec.gov/Archives/edgar/data/890394/0001047469-16-011164.txt
890394	10-K	MoSys,	2011-03-15	https://www.sec.gov/Archives/edgar/data/890394/0001047469-11-002158.txt
890394	10-K	MoSys,	2008-03-17	https://www.sec.gov/Archives/edgar/data/890394/0001047469-08-002918.txt
890394	10-K	MONOLITHIC SYSTEM TECHNOLOGY	2006-03-16	https://www.sec.gov/Archives/edgar/data/890394/0001104659-06-017286.txt
890394	10-K	MoSys,	2015-03-13	https://www.sec.gov/Archives/edgar/data/890394/0001047469-15-002166.txt
890394	10-K	MoSys,	2010-03-26	https://www.sec.gov/Archives/edgar/data/890394/0001047469-10-002782.txt
890923	10-K	ZOLTEK COMPANIES	2004-01-13	https://www.sec.gov/Archives/edgar/data/890923/0001068800-04-000015.txt
890923	10-K	ZOLTEK COMPANIES	2008-12-02	https://www.sec.gov/Archives/edgar/data/890923/0001362310-08-007817.txt
890923	10-K	ZOLTEK COMPANIES	2003-01-14	https://www.sec.gov/Archives/edgar/data/890923/0001068800-03-000020.txt
890923	10-K	ZOLTEK COMPANIES	2007-12-07	https://www.sec.gov/Archives/edgar/data/890923/0000950137-07-018323.txt
890923	10-K405	ZOLTEK COMPANIES	1996-12-30	https://www.sec.gov/Archives/edgar/data/890923/0000950114-96-000362.txt
890923	10-K	ZOLTEK COMPANIES	2006-12-27	https://www.sec.gov/Archives/edgar/data/890923/0001068800-06-001777.txt
890923	10-K	ZOLTEK COMPANIES	2006-01-03	https://www.sec.gov/Archives/edgar/data/890923/0001068800-06-000001.txt
890923	10-K	ZOLTEK COMPANIES	2013-12-17	https://www.sec.gov/Archives/edgar/data/890923/0001437749-13-016113.txt
890923	10-K405	ZOLTEK COMPANIES	1999-12-29	https://www.sec.gov/Archives/edgar/data/890923/0001068800-99-000440.txt
890923	10-K405	ZOLTEK COMPANIES	1997-12-30	https://www.sec.gov/Archives/edgar/data/890923/0000950114-97-000544.txt
890923	10-K405	ZOLTEK COMPANIES	1998-12-29	https://www.sec.gov/Archives/edgar/data/890923/0001068800-98-000052.txt
890923	10-K	ZOLTEK COMPANIES	2004-12-29	https://www.sec.gov/Archives/edgar/data/890923/0001068800-04-000751.txt
890923	10-K	ZOLTEK COMPANIES	2009-11-30	https://www.sec.gov/Archives/edgar/data/890923/0000950123-09-066962.txt
890923	10-K	ZOLTEK COMPANIES	2011-11-30	https://www.sec.gov/Archives/edgar/data/890923/0001437749-11-009069.txt
890923	10-K405	ZOLTEK COMPANIES	2000-12-29	https://www.sec.gov/Archives/edgar/data/890923/0001068800-00-500039.txt
890923	10-K	ZOLTEK COMPANIES	2012-11-27	https://www.sec.gov/Archives/edgar/data/890923/0001437749-12-012230.txt
890923	10-K	ZOLTEK COMPANIES	2001-12-31	https://www.sec.gov/Archives/edgar/data/890923/0001068800-01-500328.txt
890923	10-K	ZOLTEK COMPANIES	2010-11-29	https://www.sec.gov/Archives/edgar/data/890923/0000950123-10-109428.txt
890924	10-K405	DATA RACE	1999-10-01	https://www.sec.gov/Archives/edgar/data/890924/0000930661-99-002259.txt
890924	10-K	DATA RACE	1996-10-15	https://www.sec.gov/Archives/edgar/data/890924/0000930661-96-001398.txt
890924	10-K	DATA RACE	1997-10-14	https://www.sec.gov/Archives/edgar/data/890924/0000930661-97-002391.txt
890924	10-K405	DATA RACE	2000-09-28	https://www.sec.gov/Archives/edgar/data/890924/0000930661-00-002447.txt
890924	10-K	DATA RACE	1998-09-28	https://www.sec.gov/Archives/edgar/data/890924/0000930661-98-002027.txt
890924	10-K	DATA RACE	2001-12-12	https://www.sec.gov/Archives/edgar/data/890924/0000891554-01-506870.txt
894268	10-K	SPECTRALINK	2000-03-30	https://www.sec.gov/Archives/edgar/data/894268/0000950134-00-002756.txt
894268	10-K	SPECTRALINK	2007-03-16	https://www.sec.gov/Archives/edgar/data/894268/0001104659-07-020073.txt
894268	10-K	SPECTRALINK	2003-03-28	https://www.sec.gov/Archives/edgar/data/894268/0000950134-03-004847.txt
894268	10-K405	SPECTRALINK	2001-03-20	https://www.sec.gov/Archives/edgar/data/894268/0001035704-01-000225.txt
894268	10-K	SPECTRALINK	2005-03-04	https://www.sec.gov/Archives/edgar/data/894268/0001035704-05-000130.txt
894268	10-K	SPECTRALINK	2004-03-11	https://www.sec.gov/Archives/edgar/data/894268/0001035704-04-000112.txt
894268	10-K	SPECTRALINK	2006-03-16	https://www.sec.gov/Archives/edgar/data/894268/0000950134-06-005313.txt
894268	10-K405	SPECTRALINK	2002-03-25	https://www.sec.gov/Archives/edgar/data/894268/0000950134-02-002571.txt
894651	10-K405	GREAT AMERICAN FINANCIAL RESOURCES	2002-03-29	https://www.sec.gov/Archives/edgar/data/894651/0000894651-02-000005.txt
894651	10-K	GREAT AMERICAN FINANCIAL RESOURCES	2003-03-28	https://www.sec.gov/Archives/edgar/data/894651/0000894651-03-000005.txt
894651	10-K	GREAT AMERICAN FINANCIAL RESOURCES	2005-03-11	https://www.sec.gov/Archives/edgar/data/894651/0000894651-05-000030.txt
894651	10-K405	AMERICAN ANNUITY GROUP	1995-11-13	https://www.sec.gov/Archives/edgar/data/894651/0000894651-95-000040.txt
894651	10-K	GREAT AMERICAN FINANCIAL RESOURCES	2007-02-28	https://www.sec.gov/Archives/edgar/data/894651/0000894651-07-000015.txt
894651	10-K405	AMERICAN ANNUITY GROUP	1995-03-21	https://www.sec.gov/Archives/edgar/data/894651/0000894651-95-000005.txt
894651	10-K405	AMERICAN ANNUITY GROUP	1996-03-19	https://www.sec.gov/Archives/edgar/data/894651/0000894651-96-000002.txt
894651	10-K	GREAT AMERICAN FINANCIAL RESOURCES	2006-03-07	https://www.sec.gov/Archives/edgar/data/894651/0000894651-06-000027.txt
894651	10-K	GREAT AMERICAN FINANCIAL RESOURCES	2004-03-12	https://www.sec.gov/Archives/edgar/data/894651/0000894651-04-000007.txt
894651	10-K	AMERICAN ANNUITY GROUP	1994-03-30	https://www.sec.gov/Archives/edgar/data/894651/0000894651-94-000005.txt
894651	10-K405	GREAT AMERICAN FINANCIAL RESOURCES	2001-03-28	https://www.sec.gov/Archives/edgar/data/894651/0000894651-01-000004.txt
894651	10-K405	AMERICAN ANNUITY GROUP	1997-03-25	https://www.sec.gov/Archives/edgar/data/894651/0000894651-97-000004.txt
894651	10-K405	AMERICAN ANNUITY GROUP	2000-03-29	https://www.sec.gov/Archives/edgar/data/894651/0000894651-00-000005.txt
894651	10-K405	AMERICAN ANNUITY GROUP	1998-03-27	https://www.sec.gov/Archives/edgar/data/894651/0000894651-98-000002.txt
894651	10-K405	AMERICAN ANNUITY GROUP	1999-03-30	https://www.sec.gov/Archives/edgar/data/894651/0000894651-99-000005.txt
895419	10-K	CREE	2016-08-25	https://www.sec.gov/Archives/edgar/data/895419/0000895419-16-000167.txt
895419	10-K	CREE	2008-08-20	https://www.sec.gov/Archives/edgar/data/895419/0001193125-08-181391.txt
895419	10-K	CREE RESEARCH INC	1998-08-19	https://www.sec.gov/Archives/edgar/data/895419/0000950168-98-002774.txt
895419	10-K	CREE	2006-08-24	https://www.sec.gov/Archives/edgar/data/895419/0001193125-06-179160.txt
895419	10-K	CREE	2001-08-27	https://www.sec.gov/Archives/edgar/data/895419/0000950144-01-506414.txt
895419	10-K	CREE	2009-08-18	https://www.sec.gov/Archives/edgar/data/895419/0001193125-09-177499.txt
895419	10-K	CREE	2011-08-17	https://www.sec.gov/Archives/edgar/data/895419/0001193125-11-225630.txt
895419	10-K	CREE	2004-08-20	https://www.sec.gov/Archives/edgar/data/895419/0001193125-04-144133.txt
895419	10-K	CREE	2003-09-25	https://www.sec.gov/Archives/edgar/data/895419/0001193125-03-054147.txt
895419	10-K	CREE RESEARCH INC	1999-08-12	https://www.sec.gov/Archives/edgar/data/895419/0000895419-99-000009.txt
895419	10-K	CREE RESEARCH INC	1997-08-15	https://www.sec.gov/Archives/edgar/data/895419/0000950168-97-002327.txt
895419	10-K	CREE	2000-08-10	https://www.sec.gov/Archives/edgar/data/895419/0000895419-00-000012.txt
895419	10-K	CREE	2005-08-18	https://www.sec.gov/Archives/edgar/data/895419/0001193125-05-170616.txt
895419	10-K	CREE	2014-08-27	https://www.sec.gov/Archives/edgar/data/895419/0000895419-14-000045.txt
895419	10-K405	CREE RESEARCH INC	1996-09-30	https://www.sec.gov/Archives/edgar/data/895419/0000950168-96-001825.txt
895419	10-K	CREE	2012-08-21	https://www.sec.gov/Archives/edgar/data/895419/0000895419-12-000044.txt
895419	10-K	CREE	2013-08-28	https://www.sec.gov/Archives/edgar/data/895419/0000895419-13-000044.txt
895419	10-K	CREE	2015-08-27	https://www.sec.gov/Archives/edgar/data/895419/0000895419-15-000058.txt
